year,MSA,num_under_100k,num_100k_250k,num_250k_1m,num_business_1m,amount_under_100k,amount_100k_250k,amount_250k_1m,amount_business_1m,all_sb_loans,num_under_100k_pp,num_100k_250k_pp,num_250k_1m_pp,num_business_1m_pp,amount_under_100k_pp,amount_100k_250k_pp,amount_250k_1m_pp,amount_business_1m_pp,all_sb_loans_pp
2004,39580,26598,1554,1219,10295,422107290.50094306,363059718.54319125,814557209.0433799,756835221.0373445,1599724218.0875142,0.029464613044993506,0.0017214831442935526,0.0013503783480655345,0.011404548887067004,467.60011948571133,402.18866527932113,902.346528591363,838.403523824629,1772.1353133563955
2004,40060,25147,1047,1091,9231,371967591.3195021,237957733.0999623,722538305.2478311,528498247.43191254,1332463629.6672955,0.023348228463826132,9.721078141180243e-4,0.0010129604825241305,0.008570704137653757,345.36065149985467,220.93655375003306,670.8549498863524,490.6946285350939,1237.15215513624
2004,41180,62466,3523,3656,24179,999052291.7185968,789896466.5152773,2467406259.1648436,1770060471.4024897,4256355017.398718,0.023140196083131972,0.001305076534448723,0.0013543456741256122,0.008956981415394742,370.0935857533809,292.6129273610701,914.0374708452857,655.7094481358598,1576.7439839597369
2004,46140,21858,1084,1051,9560,344965240.7061486,245561858.09430405,710663282.3470389,694066508.858544,1301190381.1474917,0.025093206399415438,0.001244443029415607,0.0012065586936492647,0.010974977270491884,396.02360626147936,281.9075116197427,815.8486789468523,796.7954141142442,1493.7797968280745
2005,13820,9408,417,374,5018,NA,NA,NA,NA,NA,0.009393413370951108,4.1635346255172327e-4,3.7342013188092205e-4,0.0050102198443274515,NA,NA,NA,NA,NA
2005,16740,50581,2192,2346,25091,788891970.1312028,483882860.52774316,1527299346.7961593,1348942247.4191895,2800074177.4551053,0.026133283458222852,0.001132523226911775,0.001212089183547,0.012963567648924885,407.59054730738023,250.0039136186953,789.0976207544857,696.9472750751836,1446.6920816805612
2005,17140,43137,2157,2515,21656,742973627.9007549,479546232.20186174,1693278024.197757,1156252435.4313567,2915797884.300374,0.021229604245428704,0.001061554033831507,0.001237741490536041,0.010657864699422863,365.6498153585885,236.00567325108338,833.3361692097233,569.0423908018826,1434.9916578193954
2005,18140,38546,1619,1561,17784,599546665.7443378,355850616.9405556,1018058130.1297369,808662003.4948325,1973455412.8146303,0.022147413080338237,9.302304202009964e-4,8.969053032327087e-4,0.010218170347655665,344.48211661856806,204.46143849623027,584.9466597774094,464.633721625434,1133.8902148922077
2005,19430,15770,892,874,7349,238685527.15531775,198285622.4664663,589374620.4251264,371290261.73129076,1026345770.0469105,0.020340460878470582,0.0011505194105006823,0.00112730265109596,0.009478886936961339,307.8613587419067,255.75275501219693,760.187153425538,478.89759310731915,1323.8012671796416
2005,24340,23785,1988,2168,12970,490125109.4158176,442691755.1601554,1453126155.0905225,1061833741.1844902,2385943019.666496,0.024916448822022673,0.0020825688567660742,0.002271131429310286,0.013586980921657938,513.4402861108885,463.75053442839624,1522.2511446397134,1112.3450102888467,2499.4419651789985
2005,24660,17386,794,788,8637,274907293.2441545,172046213.20603973,513571605.2393169,484247262.10217696,960525111.6895111,0.02642349633344732,0.0012067327786010108,0.0011976138911052852,0.013126638550096888,417.8081131413116,261.47834371524715,780.5336148627484,735.9660505371435,1459.820071719307
2005,24860,17998,941,896,9614,312229751.75987685,203811547.711647,566680638.811845,649356117.9374038,1082721938.2833688,0.02421409793807498,0.0012659998977513367,0.0012054579260204013,0.01293445591602694,420.06677343563155,274.20339911103804,762.3991825647798,873.6288830105825,1456.6693551114495
2005,26900,35792,1343,1503,16628,521512314.89042,300596356.2911383,1015946597.7189767,744584732.1219673,1838055268.900535,0.020609619816002265,7.733213962028118e-4,8.654520167481951e-4,0.009574674740178968,300.2953324557111,173.08830524239832,584.9986905551269,428.7440838688432,1058.3823282532364
2005,27260,33178,907,1002,15430,496714288.5699626,196550971.13611376,682269566.992597,587205682.286887,1375534826.6986732,0.026991123050726984,7.378669180483868e-4,8.151517661350424e-4,0.012552686378706292,404.08935089053506,159.899073110939,555.0431562018025,477.70633632803253,1119.0315802032765
2005,28140,42917,1602,1454,20309,650712640.2367514,340796588.8844096,982645036.0279998,766644754.8317819,1974154265.1491609,0.02273898073137077,8.487976124066447e-4,7.703818529583405e-4,0.010760443639429806,344.7711207214598,180.56637388353045,520.6409241097425,406.19615322427836,1045.978418714733
2005,28940,17876,980,858,9422,343273770.82020086,216413352.8439493,560931330.4097339,607492367.1978304,1120618454.073884,0.0237700528715182,0.0013031244022201744,0.0011408987113315405,0.012528610324202534,456.45757897748916,287.76889903799497,745.8809230885221,807.7940080183587,1490.1074011040062
2005,31140,25748,1613,1500,12751,442926369.8724621,353544404.23660487,975753852.8292898,836354027.2506047,1772224626.9383566,0.02314155062358644,0.0014497173044836465,0.0013481562037975633,0.01146022650308182,398.0892889127293,317.7553879263283,876.9790733807878,751.6905802726528,1592.8237502198454
2005,32820,22127,1070,1197,10656,377672281.08627135,235809001.0283662,795649622.6159935,618549209.4905813,1409130904.730631,0.017831059606247507,8.622603054496694e-4,9.646033510497703e-4,0.008587145621375398,304.34749200871187,190.02686098551445,641.1748473156829,498.45834608504686,1135.5492003099093
2005,34980,38021,1542,1533,19788,672515585.1235065,343483426.52055997,1031307621.6220772,1062371607.8919593,2047306633.2661438,0.026429637038492767,0.0010718944876083178,0.0010656382941008763,0.01375528412502814,467.48751525588136,238.76653143463352,716.8955607296688,738.4891506426566,1423.1496074201837
2005,36420,28235,932,952,13554,386898379.8526717,206289977.59803563,613130607.9967749,601584569.0698527,1206318965.4474823,0.025052736933396443,8.269577057526292e-4,8.44703579266634e-4,0.012026378480441132,343.292485581947,183.0397924830824,544.026910853785,533.782183534538,1070.3591889188144
2005,36540,19070,650,644,9709,296501830.38114786,141616185.8396247,434787236.07637614,378404828.08693105,872905252.2971487,0.02396195239022674,8.167419535211002e-4,8.092027970270593e-4,0.012199611733440557,372.56228333550865,177.94443118901884,546.3215023985526,475.475536174671,1096.8282169230802
2005,39580,28526,1248,1254,14376,468737732.07798874,274576586.3358499,825253506.6869457,784369397.1663125,1568567825.1007843,0.03070217923632169,0.0013432068879944425,0.0013496646134174928,0.015472710113628291,504.4965948638206,295.52336702589287,888.2100917656036,844.2070328572432,1688.230053655317
2005,40060,25598,991,1094,11884,376619010.7820861,219009090.08649126,704086239.3359232,540574760.2653376,1299714340.2045004,0.0235654062792248,9.123102438749816e-4,0.0010071315911193035,0.010940358161665269,346.71380582700226,201.61880563839017,648.1786969904891,497.65074810325916,1196.5113084558816
2005,41180,61584,2383,2639,29761,865785694.1391189,524001976.33218503,1747718621.0576854,1309826483.8950377,3137506291.5289893,0.02276262656024169,8.808024664369959e-4,9.754249722732824e-4,0.011000235922631739,320.0109839712977,193.681172123898,645.9902946141311,484.13696920656616,1159.682450709327
2005,46140,20605,847,870,10257,297390371.2064795,183835602.49945027,582102812.2942169,499695642.54709375,1063328786.0001466,0.02357666069419959,9.691546521711746e-4,9.954717206480778e-4,0.011736268320330269,340.2801201483732,210.34844084655612,666.0538944236886,571.7619322835658,1216.682455418618
2006,13820,13215,481,401,5035,NA,NA,NA,NA,NA,0.012965817365098664,4.719302423467618e-4,3.93438725948132e-4,0.0049400598133387645,NA,NA,NA,NA,NA
2006,16740,72679,2453,2557,29716,947967463.3321462,527037883.32431084,1628319923.6213405,1462634089.1744425,3103325270.277797,0.03559756537178823,0.0012014588513462833,0.0012523971801436796,0.014554647870609928,464.3065224658338,258.1387402832462,797.537458238224,716.3859244677712,1519.9827209873038
2006,17140,61371,2076,2281,24776,828002284.416269,449777251.9737873,1506683575.917088,1039426965.6364413,2784463112.307144,0.02910187964500336,9.844307921172374e-4,0.0010816409618590649,0.011748678856212271,392.6353298279334,213.28255127016845,714.4632495713347,492.8920573841515,1320.3811306694365
2006,18140,52548,1405,1378,19424,681108003.2174656,297860975.1634732,899866180.564855,743094054.8222808,1878835158.9457939,0.029379682128254602,7.85538048835307e-4,7.704422998541303e-4,0.010859993637421355,380.8087202089395,166.534611568752,503.11681401693687,415.46523411118227,1050.4601457946285
2006,19430,20415,802,839,8057,266595080.72725976,175671613.6947076,536896323.8763444,352303724.9804117,979163018.2983118,0.025632526376453482,0.0010069696866968256,0.0010534258941878262,0.010116153074459256,334.7296320633961,220.56856584000684,674.1126222474313,442.34310669033636,1229.4108201508343
2006,24340,29504,1938,2051,14117,522024376.9591851,422388517.6365838,1347901924.2802193,1006266756.5068737,2292314818.875988,0.030006667405713745,0.0019710182155732526,0.002085943426285212,0.014357515040891436,530.918243529325,429.5848618734214,1370.866483778406,1023.4107878229426,2331.369589181152
2006,24660,23744,948,894,9931,325725107.2982406,204133631.3248807,561135547.8046869,515533741.72305715,1090994286.4278083,0.03464365649320521,0.0013831783337078225,0.0013043896944459846,0.014489814379802094,475.2488514341584,297.8409451789825,818.7241898699505,752.1889259985835,1591.8139864830914
2006,24860,24562,959,834,10458,343136551.6340195,199198953.67618775,521639935.3728898,588778959.5334425,1063975440.683097,0.03149180266914888,0.001229567574290114,0.0010693006850447913,0.013408569021820657,439.94742173401016,255.3999731728456,668.8128779867527,754.8941783801794,1364.1602728936084
2006,26900,50608,1287,1414,17824,624190031.7045374,280217895.6763302,941102088.5055915,747402953.7374457,1845510015.886459,0.028190223851652783,7.168988716621311e-4,7.87641806161813e-4,0.00992852019308922,347.6931852616416,156.09004912967978,524.2230189343695,416.32660000879474,1028.006253325691
2006,27260,53287,919,1073,19520,634659697.996296,196829241.1852696,708322101.6290333,598704101.3070731,1539811040.810599,0.04170174802131098,7.191980488971942e-4,8.397165467537425e-4,0.015276110897141709,496.67684060132603,154.03613299930484,554.3241278371718,468.53843474079986,1205.0371014378027
2006,28140,66630,1274,1520,24344,724022356.4434788,271978475.6848778,1008227772.4218249,785876218.3545836,2004228604.5501816,0.03436444093406796,6.570658524688967e-4,7.839404205280399e-4,0.012555424735088555,373.41473064605475,140.27297408090683,519.9937525660621,405.3158770393934,1033.6814572930236
2006,28940,23504,849,860,9108,359421351.6995512,181774169.09608945,556111126.694209,446513743.1134696,1097306647.4898496,0.030144855735150047,0.001088877745028182,0.001102985701677546,0.011681388105673358,460.97280442118785,233.13291796198035,713.235606148259,572.6724119263695,1407.341328531427
2006,31140,33602,1190,1167,13403,454418444.2474535,254191079.00918868,754117947.6280361,693225796.0574114,1462727470.8846784,0.029459833744706912,0.001043307010183954,0.001023142252844264,0.011750793157559274,398.4016373447517,222.8565837449663,661.156757366274,607.7708677874365,1282.414978455992
2006,32820,35151,1141,1176,12270,451120978.40159553,246303356.3679749,748535661.7551107,580425541.0905335,1445959996.524681,0.02760020957839678,8.959016565375302e-4,9.233833024435894e-4,0.009634279864781329,354.21562826364664,193.39490357653145,587.742628697476,455.74426271665317,1135.353160537654
2006,34980,54445,1440,1502,20736,757677367.3623477,314863722.9232851,938417061.1489422,902780417.5739013,2010958151.434575,0.03608727113512584,9.544617583723246e-4,9.955566396355774e-4,0.013744249320561473,502.20421689693063,208.6981823812605,622.0022210213948,598.381517209505,1332.904620299586
2006,36420,40316,936,933,15427,471994822.5129995,200433532.65047368,595154383.5686302,633687072.9104637,1267582738.7321033,0.03443059620105881,7.993609992110092e-4,7.967989447263586e-4,0.013174938178235299,403.0921505837759,171.17387706717423,508.27265249383817,541.1802690051367,1082.5386801447883
2006,36540,24789,618,573,10484,333774125.6207707,130730756.08162974,368480590.3419047,353982170.2656884,832985472.0443051,0.030220279247132373,7.534040330278674e-4,6.985445160598188e-4,0.012781048353178255,406.904162399739,159.37391403346643,449.2148266279619,431.53979724616005,1015.4929030611672
2006,39580,39490,1395,1331,16890,554904440.9580455,301329438.6865161,850272003.1832751,801344838.017665,1706505882.8278368,0.03971055811269478,0.0014027913032972706,0.0013384338528234173,0.01698433341411534,558.003673073104,303.01241291533546,855.0209114714319,805.8204800812478,1716.0369974598714
2006,40060,39648,1003,1090,13600,454648866.64933395,213431781.61549968,695374788.1423178,535068710.4045872,1363455436.4071515,0.035253222488714715,8.918225927204615e-4,9.691790887989063e-4,0.012092509731802868,404.25337091986876,189.77396296040104,618.2960582986276,475.7590873346089,1212.3233921788974
2006,41180,87520,2350,2559,35942,1040406867.2191751,508256032.0720849,1683310836.2048578,1346096140.2991664,3231973735.496118,0.03160273325676473,8.485651640013381e-4,9.240332998635848e-4,0.01297835281895153,375.68213783402456,183.52696306805026,607.8293343784702,486.0639540657576,1167.0384352805452
2006,46140,30353,875,871,12278,359853090.51570624,186359574.89351094,565320746.2725265,525817857.3438279,1111533411.6817436,0.03385954799859572,9.760848844849356e-4,9.716227821558616e-4,0.013696423099092617,401.42532832865163,207.8888732943935,630.6297546541218,586.5632714806476,1239.943956277167
2007,13820,13978,451,449,4749,NA,NA,NA,NA,NA,0.0134657494260824,4.344722414625241e-4,4.325455352919586e-4,0.004574963802007821,NA,NA,NA,NA,NA
2007,16740,79896,2594,2792,34123,1069166306.7946018,549491413.392049,1738380350.452698,1515912610.9618676,3357038070.639349,0.03769386894332049,0.001223814659544575,0.0013172284230718787,0.016098777034556488,504.41842704177566,259.2427320751957,820.1447019075741,715.1873846891386,1583.8058610245457
2007,17140,67810,2177,2397,27496,932378630.2986981,462095147.0370224,1557419657.492527,1140137407.0147505,2951893434.8282475,0.031681956329266216,0.0010171304959270394,0.001119918143655082,0.012846587099682994,435.62275545589733,215.89851450217952,727.6522869048663,532.691100699073,1379.1735568629433
2007,18140,58662,1268,1295,21593,777657752.323928,264342628.36814106,821611955.8167145,763417167.5854007,1863612336.5087836,0.03225763879494937,6.972603387541476e-4,7.121073648948115e-4,0.011873771683531788,427.6261102682737,145.3593301286528,451.7960809441799,419.79535716193084,1024.7815213411063
2007,19430,22359,671,720,8566,291488447.332754,143065834.61817142,459090904.07723343,319685751.3332931,893645186.0281589,0.0281671155634053,8.453032131600231e-4,9.0703176374846e-4,0.010791158455929595,367.2073340229555,180.22952264703542,578.3472672861778,402.72934844040054,1125.7841239561687
2007,24340,33673,1843,1990,14838,558446186.403294,389105053.6151572,1272270872.468619,965152082.3352306,2219822112.48707,0.03400852813861558,0.0018613642193884869,0.0020098289726441067,0.014985850400046862,564.0107161286189,392.9822161597897,1284.9481711249377,974.7691548166516,2241.9411034133464
2007,24660,24856,957,916,10885,354740772.13731897,197022747.8396728,573369231.0582774,550063875.4363552,1125132751.035269,0.03558497745874356,0.0013700846245581584,0.0013113871641538904,0.015583459914645303,507.86298600755475,282.0667058551043,820.8614082211911,787.4964036156995,1610.79110008385
2007,24860,25821,952,824,10975,363910809.80158824,195663741.87085485,503143277.7139817,537612825.9726944,1062717829.3864248,0.03252797587328942,0.0011992809353383496,0.0010380330784861345,0.013825743976195785,458.43623567078254,246.48718000281536,633.8341814138939,677.2571562840612,1338.7575970874918
2007,26900,56122,1418,1591,19707,736215758.2983034,298871315.2677945,1037246816.7332532,798162301.9108971,2072333890.2993512,0.030733643762010036,7.765280434505227e-4,8.712666552396203e-4,0.010791987413455183,403.1679706268155,163.66851741070857,568.0192109824795,437.091262805948,1134.8556990200036
2007,27260,55375,897,1057,20783,683440435.1227978,194281080.44566065,656608050.9551708,528621387.0040661,1534329566.5236292,0.042577943587204244,6.89705018469024e-4,8.127293249963861e-4,0.015980088515988547,525.4986598983803,149.38309495758787,504.86718830651716,406.4579971981722,1179.7489431624854
2007,28140,71839,1417,1702,26905,854083800.7844495,296079971.4153921,1090067085.275874,827432380.858101,2240230857.4757156,0.03668230860749281,7.235461420233761e-4,8.690723597203855e-4,0.013738185568905388,436.1108249980594,151.18385395059875,556.6082103726359,422.5021220572306,1143.9028893212942
2007,28940,25290,954,945,10069,390163635.2879962,199894520.24375454,580979191.3745302,483141406.5750087,1171037346.906281,0.031834185307938155,0.0012008625062780941,0.0011895336147094329,0.012674512133872252,491.1246131347121,251.62037166789548,731.3166958589505,608.1618452687511,1474.061680661558
2007,31140,36450,1009,1072,13636,509020475.85067123,214290048.22154653,676975398.8951575,600957407.0571269,1400285922.9673753,0.03155538164264591,8.735083697511583e-4,9.280485355532623e-4,0.011804915886944297,440.66763729462707,185.51451999593678,586.0690555505937,520.2589939825116,1212.2512128411577
2007,32820,36222,1177,1267,13170,487035094.6945462,247932838.27990785,787930134.2553324,533552366.885704,1522898067.2297864,0.028304120436681426,9.197159117103981e-4,9.900425319771236e-4,0.010291128765697488,380.5725795683557,193.7364285484725,615.694037205386,416.9214966487052,1190.0030453222141
2007,34980,58346,1983,1980,23841,886618332.7115816,417178166.4697207,1197738443.2910197,1049929689.6694018,2501534942.472322,0.03698121339654692,0.0012568770123976372,0.001254975534315341,0.015111046320006085,561.9617756709565,264.4183799848647,759.1577994137234,665.4727642860595,1585.5379550695448
2007,36420,43917,862,933,16274,508198448.7415951,182343354.3853653,590227292.0448412,599049594.500379,1280769095.1718016,0.036802829117451114,7.223635198042412e-4,7.81862139184869e-4,0.013637753969018817,425.8747334014314,152.8053216783348,494.6156196821778,502.0087861027809,1073.295674761944
2007,36540,28999,739,640,11848,402980161.5526708,154750447.29524046,400977727.1704177,409892285.90582305,958708336.0183289,0.034964798879158696,8.910302552397764e-4,7.716635498693598e-4,0.014285421466956523,485.8829718604094,186.58637422455706,483.46858807323775,494.21708813461555,1155.9379341582041
2007,39580,43927,1410,1488,19392,610236259.8207271,297372742.10635644,911933219.3526696,849174110.8135502,1819542221.2797532,0.041930760360745625,0.001345923284281907,0.0014203786149017573,0.018510740658719674,582.5043907842696,283.858792703336,870.490889104197,810.5838355697458,1736.8540725918026
2007,40060,41018,1091,1138,15838,512655136.72288835,230722310.9933372,719413287.6342238,564358867.724548,1462790735.3504493,0.03588023709053247,9.543453768045962e-4,9.954583307091023e-4,0.01385419072211842,448.44185117013444,201.82288801298225,629.3022411232968,493.6693641352878,1279.5669803064134
2007,41180,94442,2476,2669,38536,1163061909.7890143,519001895.6686473,1695228066.9310677,1298141662.33455,3377291872.3887296,0.03399407527922856,8.912277418031164e-4,9.606974325010168e-4,0.013870901558208762,418.64016132410467,186.81295939753844,610.1915516689168,467.2616568105673,1215.64467239056
2007,46140,33290,1082,1042,13594,412549976.42969936,223290949.37272534,642635955.6465143,620017791.0323235,1278476881.448939,0.036774899832861446,0.0011952670957992217,0.0011510797724794723,0.015017061830216838,455.7369798513531,246.6657343576603,709.9090687262168,684.9231649085526,1412.3117829352302
2008,13820,10693,333,334,3260,NA,NA,NA,NA,NA,0.010190729514422651,3.1735835858063616e-4,3.1831138668448196e-4,0.003106871618537159,NA,NA,NA,NA,NA
2008,16740,62351,2394,2795,21303,789205487.0486032,487082826.50927746,1669512527.2348344,1248119099.4315557,2945800840.792715,0.028576325982132177,0.0010972033231419613,0.0012809871713374194,0.009763459646154219,361.7037940817032,223.2367986179443,765.1606904382601,572.0302521191542,1350.1012831379076
2008,17140,52114,1926,2273,18897,739033385.8550575,393805727.5083412,1425136470.598675,903348670.5875578,2557975583.962074,0.024102057975545526,8.907503484841057e-4,0.001051233407115458,0.008739620630999038,341.7934818233546,182.13010852185445,659.1073768552327,417.787197886044,1183.0309672004419
2008,18140,47210,1182,1258,14729,628112473.0759083,237686367.1288068,752823245.2213304,568087703.221542,1618622085.4260454,0.025619833365260896,6.414455208163181e-4,6.826890568417328e-4,0.007993105817346488,340.8628869910335,128.98718743982747,408.54069256652036,308.28875859753634,878.3907669973812
2008,19430,17282,639,689,5689,220191922.5896365,130158758.58928289,416967081.34554166,243959875.1685979,767317762.524461,0.02174107215867133,8.03873689931199e-4,8.667746046363006e-4,0.007156866075146465,277.0054668312614,163.74209944292798,524.5522163710219,306.9059859889444,965.2997826452112
2008,24340,26439,1694,1948,10813,442777173.67355174,345395271.1569397,1216472204.5488944,878030014.45823,2004644649.379386,0.02660445309379028,0.0017046009130784348,0.001960190424248401,0.010880666867247412,445.5480369151269,347.5567264386617,1224.0847878444993,883.5246542832174,2017.1895511982882
2008,24660,18991,892,872,7163,260162446.82352912,179515600.19568738,531842288.17812514,446404223.66893077,971520335.1973417,0.026911478792207278,0.00126402185680843,0.0012356805595705727,0.010150435605738545,368.6670617776925,254.38524919891535,753.6550186459168,632.5837395618021,1376.7073296225246
2008,24860,20112,858,895,6946,277744688.54900694,170856745.22400916,539725791.3746202,432918803.8967371,988327225.1476363,0.024905267850508953,0.0010624860688015455,0.0011083042326076728,0.008601431508036753,343.9392334113566,211.57682000149734,668.3579653944328,536.095801937659,1223.8740188072868
2008,26900,44401,1302,1529,12523,569089959.4132862,262943451.20539945,962871742.2344526,591314049.7810739,1794905152.8531382,0.024021757595627705,7.044059455757139e-4,8.272171204187915e-4,0.006775173315241678,307.8881343918284,142.25724299483946,520.9313210881679,319.9117760124748,971.0766984748358
2008,27260,40860,801,972,12823,495562666.4387443,166186391.0017292,586228654.3144312,420034281.7503105,1247977711.7549047,0.03110507516679202,6.09769094679403e-4,7.399445193862419e-4,0.0097616343334257,377.2519331726144,126.51101771430925,446.2723043900567,319.75521063320866,950.0352552769804
2008,28140,55592,1439,1769,18558,650471109.7811544,289524334.41579753,1081522228.078259,721991609.9258103,2021517672.2752109,0.028093126957263497,7.27191137061127e-4,8.939549141495022e-4,0.0093781884097153545,328.712179254462,146.30961080659472,546.5416113920172,364.85469059801505,1021.5634014530739
2008,28940,19405,890,999,7048,311865867.77306163,178008225.12687537,602296679.6319042,410239764.4726286,1092170772.5318413,0.02400622516490749,0.0011010327439715366,0.001235878327221983,0.008719189639900437,385.8140810620656,220.21672422578268,745.1105234382707,507.51394782419675,1351.1413287261191
2008,31140,27971,910,959,8931,378152743.43523103,181115333.34360215,581290347.6404335,447814679.7658449,1140558424.4192667,0.02394902473502469,7.791502809650162e-4,8.211045268631325e-4,0.007646803471756659,323.77782010467246,155.07259655136284,497.70608536955575,383.42300391188655,976.5565020255909
2008,32820,27638,1043,1223,8600,375915625.5191877,208553664.39949694,736561381.9600617,428140128.4705713,1321030671.8787463,0.021501310865793793,8.114142569296956e-4,9.514473981064407e-4,0.006690472300666713,292.44803254929377,162.24680405434603,573.0166888075101,333.07670585305175,1027.71152541115
2008,34980,46340,2075,2203,16649,721148984.981898,423409342.41875494,1296185208.37692,949503765.4517353,2440743535.777573,0.02881303239445377,0.0012901821799415532,0.001369769321643972,0.010351924392215382,448.39208168991973,263.2651510406982,805.9349675911957,590.3772713124015,1517.5922003218138
2008,36420,34884,989,977,11167,410809876.072028,195339617.7486174,590718853.271301,546226203.8309722,1196868347.0919464,0.028812892951892613,8.168773973575792e-4,8.069658414745752e-4,0.009223528712125468,339.3137536648209,161.34329479000502,487.91191044521145,451.1626286693176,988.5689589000373
2008,36540,23112,706,760,9257,333116207.5290752,143134498.59161344,454730133.46655977,379503907.9258076,930980839.5872484,0.02756965477095071,8.421675436263066e-4,9.065826248668457e-4,0.011042414945253145,397.3649550097341,170.7411176870852,542.4347868475853,452.6995381507952,1110.5408595444046
2008,39580,33559,1361,1417,12650,442482996.0882616,278514339.2081961,840320552.8275554,709290663.7143903,1561317888.1240132,0.030835854824585986,0.0012505616501165568,0.0013020175299156215,0.011623515704610171,406.5777117829937,255.9142921538017,772.132738553185,651.7352702622599,1434.6247424899805
2008,40060,31127,1035,1167,9874,376963490.6388838,212568390.28246757,702483531.2175614,457035664.77453095,1292015412.1389127,0.026984407698882894,8.972551793730136e-4,0.0010116877239887024,0.00855990110254023,326.7946322804532,184.27834700669393,608.9922577866677,396.2102583353974,1120.0652370738148
2008,41180,72982,2514,2770,27886,898982755.9593571,512815383.65976924,1705397631.7474308,1130282732.9516916,3117195771.366557,0.026146502383142884,9.006646432164261e-4,9.923791017142005e-4,0.009990427303394295,322.06920570956794,183.72103602220395,610.9750793714948,404.9346437580041,1116.7653211032666
2008,46140,25643,803,924,8961,308104271.4402243,162210432.7075177,547144083.5060053,419644325.4163213,1017458787.6537473,0.02791883146576315,8.742667264753659e-4,0.001006005548273024,0.009756294067180267,335.44870835009027,176.60670486096407,595.7034455755411,456.8880083009843,1107.7588587865955
2009,13820,4351,216,234,1564,NA,NA,NA,NA,NA,0.004094076245230557,2.0324533876575504e-4,2.2018245032956796e-4,0.0014716468047668559,NA,NA,NA,NA,NA
2009,16740,25530,2052,2150,11161,436470860.02315974,422572564.549392,1303929787.2787232,1035937382.6166413,2162973211.851275,0.011431989958834985,9.188579473376181e-4,9.627410266938981e-4,0.00499774539485144,195.44576925612347,189.22229983579308,583.8821870425461,463.87879968880685,968.5502561344626
2009,17140,25746,1554,1937,11732,457114388.2491154,321169537.6654468,1226839612.755458,661502501.5331016,2005123538.6700203,0.011816325125639673,7.132202767514973e-4,8.890010785506116e-4,0.0053844918190788715,209.79617148914124,147.40323458037352,563.0674955850371,303.60167130968244,920.2669016545518
2009,18140,22507,898,1006,7432,362533348.63406956,184021817.79003274,617035287.7917755,391911999.0977007,1163590454.2158778,0.0120259701538792,4.7982055352483767e-4,5.375272570668003e-4,0.003971076117813579,193.70930068241893,98.32678226354157,329.6951150697185,209.4069402450829,621.731198015679
2009,19430,7544,497,502,2945,126961135.35903239,102943845.16718107,304793331.4506834,169921898.51117244,534698311.9768969,0.009505557298577064,6.262277276501592e-4,6.325278053931185e-4,0.003710745790603056,159.9730046192578,129.71084554248216,384.0443367349764,214.10423417032695,673.7281868967164
2009,24340,12042,1261,1504,5764,271716717.10728616,258063577.85107422,941451426.9551334,598980792.5175767,1471231721.9134939,0.012064669514016838,0.0012633738795196174,0.0015068313360804952,0.005774850944925515,272.2282339588949,258.54939215894086,943.2237443708062,600.1083961940253,1474.0013704886421
2009,24660,8172,709,699,3997,159080036.6282399,141618956.87130225,408647920.5101861,379996719.5706105,709346914.0097282,0.011433128370863152,9.919344120095416e-4,9.779437997103943e-4,0.005592047735969165,222.56271169998516,198.13359197960483,571.7234622710766,531.6386778460201,992.4197659506666
2009,24860,8238,666,682,3695,152528408.55253288,135860076.93834558,412739967.281724,352294066.9868114,701128452.7726024,0.009991291882045025,8.077446459628534e-4,8.271499227427418e-4,0.004481406106355471,184.99099904736207,164.7751497703453,500.58333145149527,427.2727423619756,850.3494802692027
2009,26900,19818,945,1248,6047,306829044.5282374,194513129.1936566,788182967.3907267,400239291.3659844,1289525141.1126206,0.010562411926603548,5.036572444565725e-4,6.651473450601085e-4,0.003222873393893009,163.5308688744286,103.66978482571679,420.0783719403364,213.31578689168566,687.2790256404818
2009,27260,14664,585,680,4707,234367052.80368835,120386595.48729213,426961319.0795605,265082606.56585947,781714967.370541,0.011036592203788598,4.402895825979494e-4,5.117896002847958e-4,0.003542637718441962,176.3920886387137,90.6067758589539,321.3446512188198,199.50959008351916,588.3435157164873
2009,28140,23429,1051,1335,8380,341188719.4494965,214395985.79130846,824930051.4586501,482866101.4006835,1380514756.699455,0.01146978075775259,5.145221552946337e-4,6.535557348414234e-4,0.0041024697063454145,167.03059495087635,104.95859628531083,403.84851383807586,236.38944549133856,675.837705074263
2009,28940,8443,682,706,3491,185197192.92653832,139252168.34106782,434210611.3444799,294085503.5745454,758659972.612086,0.01033398489375322,8.347480395048794e-4,8.641233370827637e-4,0.004272881826849756,226.67594386691314,170.44057847435454,531.4610799882987,359.952049201843,928.5776023295664
2009,31140,13781,727,799,5501,235780710.6189397,149539564.7599958,488783072.7262696,369092995.8383882,874103348.105205,0.011667235311398603,6.15490898438922e-4,6.764473560559817e-4,0.00465724268543674,199.61606796893903,126.60280751897548,413.8122868968757,312.48057718855966,740.0311623847903
2009,32820,11861,789,940,4108,210085131.367653,159053688.06280166,567652348.2115163,328320309.20742327,936791167.641971,0.00909248407799559,6.048368550323346e-4,7.205914369206521e-4,0.0031491378966702543,161.04845392327772,121.92843151989726,435.15470347778603,251.68596104469145,718.1315889209611
